zip,state,comm_rate,res_rate,ind_rate
29437,SC,0.13576109855510157,0.14144041395025259,0.09008335987223683
29438,SC,0.13242164673247261,0.14305940234266676,0.08438008081592281
29439,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29440,SC,0.11832097201911906,0.12188132589098541,0.06137672984914519
29442,SC,0.08949109037958439,0.09445371551978013,0.0
29445,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29446,SC,0.13489057164978505,0.1495865706039512,0.08892979166513378
29447,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29448,SC,0.12438301306220764,0.14048714041780058,0.0984227136160418
29449,SC,0.13242164673247261,0.14305940234266676,0.08438008081592281
29450,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29451,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29452,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29453,SC,0.11308364801680251,0.12596880835781757,0.06726659766050215
29455,SC,0.13242164673247261,0.14305940234266676,0.08438008081592281
29456,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29457,SC,0.12748379689784772,0.1300050658200978,0.0752806591175009
29458,SC,0.12118609846315671,0.13427796843704776,0.07027319208721884
29461,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29464,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29465,SC,0.12748379689784772,0.1300050658200978,0.0752806591175009
29466,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29468,SC,0.12475666965319611,0.12539170610093672,0.07322848460662333
29469,SC,0.12748379689784772,0.1300050658200978,0.0752806591175009
29470,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29471,SC,0.13852019910751953,0.14525219666030417,0.09501759345714882
29472,SC,0.13576109855510157,0.14144041395025259,0.09008335987223683
29474,SC,0.13852019910751953,0.14525219666030417,0.09501759345714882
29475,SC,0.1316586222474874,0.13830760834374764,0.09289721566039895
29476,SC,0.12748379689784772,0.1300050658200978,0.0752806591175009
29477,SC,0.13852019910751953,0.14525219666030417,0.09501759345714882
29479,SC,0.11341562295628972,0.11990769127835638,0.06647247989126646
29481,SC,0.13852019910751953,0.14525219666030417,0.09501759345714882
29482,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29483,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29484,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29485,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29487,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29488,SC,0.13852019910751953,0.14525219666030417,0.09501759345714882
29492,SC,0.1197857600480943,0.13707861270814947,0.07246480504285509
29493,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29501,SC,0.10768033760159476,0.115991984013359,0.06851076600809568
29502,SC,0.08877629667773992,0.10104132812012698,0.05824681438035208
29503,SC,0.08877629667773992,0.10104132812012698,0.05824681438035208
29504,SC,0.08877629667773992,0.10104132812012698,0.05824681438035208
29505,SC,0.10768033760159476,0.115991984013359,0.06851076600809568
29506,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29510,SC,0.11341562295628972,0.11990769127835638,0.06647247989126646
29511,SC,0.11054926109175126,0.1177155852246732,0.08129155424174278
29512,SC,0.11544467114065324,0.12323048808330433,0.050647664778256135
29516,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29518,SC,0.11185416957982684,0.11573712686761313,0.06755053636090703
29519,SC,0.08877629667773992,0.10104132812012698,0.05824681438035208
29520,SC,0.10496122646315298,0.1246742456875064,0.0787930342081487
29525,SC,0.11868410954032083,0.11788907271187066,0.061907970738592624
29526,SC,0.1323222255057626,0.1343898423292194,0.10433629410313347
29527,SC,0.1276311264414979,0.1313363873768849,0.08300032597163971
29528,SC,0.1323222255057626,0.1343898423292194,0.10433629410313347
29530,SC,0.11311581683215703,0.12022021597385413,0.0676371660640459
29532,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29536,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29540,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29541,SC,0.11311581683215703,0.12022021597385413,0.0676371660640459
29543,SC,0.10768033760159476,0.115991984013359,0.06851076600809568
29544,SC,0.11589430023631737,0.12212460345197913,0.08045260870644161
29545,SC,0.11054926109175126,0.1177155852246732,0.08129155424174278
29546,SC,0.11791741900055842,0.12376262256269543,0.0768119480738178
29547,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29550,SC,0.09762537850400226,0.12340951988849863,0.08319489772115074
29551,SC,0.08877629667773992,0.10104132812012698,0.05824681438035208
29554,SC,0.11791741900055842,0.12376262256269543,0.0768119480738178
29555,SC,0.11311581683215703,0.12022021597385413,0.0676371660640459
29556,SC,0.11185416957982684,0.11573712686761313,0.06755053636090703
29560,SC,0.11185416957982684,0.11573712686761313,0.06755053636090703
29563,SC,0.10768033760159476,0.115991984013359,0.06851076600809568
29564,SC,0.11341562295628972,0.11990769127835638,0.06647247989126646
29565,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29566,SC,0.1036725283854859,0.11501030486701506,0.0702793637837563
29567,SC,0.11868410954032083,0.11788907271187066,0.061907970738592624
29568,SC,0.1036725283854859,0.11501030486701506,0.0702793637837563
29569,SC,0.11054926109175126,0.1177155852246732,0.08129155424174278
29570,SC,0.11868410954032083,0.11788907271187066,0.061907970738592624
29571,SC,0.11589430023631737,0.12212460345197913,0.08045260870644161
29572,SC,0.11112064423935888,0.12199479324045909,0.0762956384854584
29574,SC,0.11589430023631737,0.12212460345197913,0.08045260870644161
29575,SC,0.11112064423935888,0.12199479324045909,0.0762956384854584
29576,SC,0.11540935459066642,0.12422208879192086,0.07282708104895438
29577,SC,0.11112064423935888,0.12199479324045909,0.0762956384854584
29578,SC,0.08991906297295517,0.10959974415169878,0.048254982867783326
29579,SC,0.11112064423935888,0.12199479324045909,0.0762956384854584
29580,SC,0.10638153598551073,0.11485900400748567,0.06206839027814923
29581,SC,0.11589430023631737,0.12212460345197913,0.08045260870644161
29582,SC,0.1036725283854859,0.11501030486701506,0.0702793637837563
29583,SC,0.11311581683215703,0.12022021597385413,0.0676371660640459
29584,SC,0.09762537850400226,0.12340951988849863,0.08319489772115074
29585,SC,0.12398677529328155,0.12867667989484435,0.06588996617594638
29587,SC,0.08991906297295517,0.10959974415169878,0.048254982867783326
29588,SC,0.11112064423935888,0.12199479324045909,0.0762956384854584
29589,SC,0.08877629667773992,0.10104132812012698,0.05824681438035208
29590,SC,0.11341562295628972,0.11990769127835638,0.06647247989126646
29591,SC,0.11311581683215703,0.12022021597385413,0.0676371660640459
29592,SC,0.12131753253536375,0.12224026177677745,0.06753021970434152
29593,SC,0.11036701447872713,0.12624134424227756,0.07878845506507134
29594,SC,0.11868410954032083,0.11788907271187066,0.061907970738592624
29596,SC,0.11868410954032083,0.11788907271187066,0.061907970738592624
29597,SC,0.1323222255057626,0.1343898423292194,0.10433629410313347
29598,SC,0.08991906297295517,0.10959974415169878,0.048254982867783326
29601,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29602,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29603,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29604,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29605,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29606,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29607,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29608,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29609,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29610,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29611,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29612,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29613,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29614,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29615,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29616,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29617,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29620,SC,0.11095074107492087,0.1303976935013148,0.04226989903644416
29621,SC,0.11627371042732774,0.1305252331962878,0.04180733356162771
29622,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29623,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29624,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29625,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29626,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29627,SC,0.11760392499997183,0.12972444563774516,0.05184173569015067
29628,SC,0.11095074107492087,0.1303976935013148,0.04226989903644416
29630,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29631,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29632,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29633,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29634,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29635,SC,0.11905280074776314,0.14578571800114362,0.04180733356162771
29636,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29638,SC,0.11411968958144193,0.12478766795662016,0.0463685627389476
29639,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29640,SC,0.10989835569978197,0.12679209278238732,0.04180733356162771
29641,SC,0.10081921792189225,0.11792074983302092,0.028580373070561608
29642,SC,0.10989835569978197,0.12679209278238732,0.04180733356162771
29643,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29644,SC,0.11196527603468355,0.12762035171578875,0.06912231425353423
29645,SC,0.1039195984242446,0.11916313823312308,0.0695528441084214
29646,SC,0.10369308858136184,0.11640255143606949,0.0347764220542107
29647,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29648,SC,0.07932895685585332,0.10112569768927322,0.028580373070561608
29649,SC,0.10369308858136184,0.11640255143606949,0.0347764220542107
29650,SC,0.10664708756956055,0.12528607009208617,0.04180733356162771
29651,SC,0.10664708756956055,0.12528607009208617,0.04180733356162771
29652,SC,0.0959423157265601,0.1156617157975692,0.028580373070561608
29653,SC,0.11411968958144193,0.12478766795662016,0.0463685627389476
29654,SC,0.11411968958144193,0.12478766795662016,0.0463685627389476
29655,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29656,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29657,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29658,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29659,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29661,SC,0.11905280074776314,0.14578571800114362,0.04180733356162771
29662,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29664,SC,0.11905280074776314,0.14578571800114362,0.04180733356162771
29665,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29666,SC,0.11459502109803801,0.1287471953110571,0.07364105557338804
29667,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29669,SC,0.11760392499997183,0.12972444563774516,0.05184173569015067
29670,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29671,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29672,SC,0.11056927315339293,0.12657521628790772,0.08222417625983923
29673,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29675,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29676,SC,0.11905280074776314,0.14578571800114362,0.04180733356162771
29677,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29678,SC,0.11056927315339293,0.12657521628790772,0.08222417625983923
29679,SC,0.10182559410230867,0.11759543509130149,0.08920563711787888
29680,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29681,SC,0.11196527603468355,0.12762035171578875,0.06912231425353423
29682,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29683,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29684,SC,0.11038225001321086,0.12352046045387163,0.028580373070561608
29685,SC,0.11905280074776314,0.14578571800114362,0.04180733356162771
29686,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29687,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29688,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29689,SC,0.11627371042732774,0.1305252331962878,0.04180733356162771
29690,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29691,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29692,SC,0.11411968958144193,0.12478766795662016,0.0463685627389476
29693,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29695,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29696,SC,0.10715062969307329,0.12776948609262453,0.06271100034244156
29697,SC,0.11627371042732774,0.1305252331962878,0.04180733356162771
29702,SC,0.10770542119670294,0.12486252660656089,0.07361420983579003
29703,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29704,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29706,SC,0.11545039305089169,0.12657535006137705,0.07238150460420609
29707,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29708,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29709,SC,0.08314587849327859,0.11964295987945243,0.08540498776380648
29710,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29712,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29714,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29715,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29716,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29717,SC,0.10770542119670294,0.12486252660656089,0.07361420983579003
29718,SC,0.08417879503904742,0.11676337108767793,0.07599024055624538
29720,SC,0.09874741339911527,0.12282204194851344,0.08163248690674434
29721,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29722,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29724,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29726,SC,0.1058247310958813,0.11768119205175863,0.07132226215990549
29727,SC,0.08314587849327859,0.11964295987945243,0.08540498776380648
29728,SC,0.08417879503904742,0.11676337108767793,0.07599024055624538
29729,SC,0.10281478744090583,0.11649090243174186,0.0629904123446752
29730,SC,0.10855683594237057,0.1190322503111787,0.07964617664145475
29731,SC,0.10494746567275191,0.11805046329511999,0.08325487600586394
29732,SC,0.10494746567275191,0.11805046329511999,0.08325487600586394
29733,SC,0.10494746567275191,0.11805046329511999,0.08325487600586394
29734,SC,0.10494746567275191,0.11805046329511999,0.08325487600586394
29741,SC,0.08314587849327859,0.11964295987945243,0.08540498776380648
29742,SC,0.11545039305089169,0.12657535006137705,0.07238150460420609
29743,SC,0.10770542119670294,0.12486252660656089,0.07361420983579003
29744,SC,0.08624462813058513,0.11100419350412892,0.057160746141123216
29745,SC,0.09904462326820866,0.11553298239796053,0.07257335396574463
29801,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29802,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29803,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29804,SC,0.12851435950491236,0.13096931381965804,0.07159904534606205
29805,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29808,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29809,SC,0.12851435950491236,0.13096931381965804,0.07159904534606205
29810,SC,0.12893358861066467,0.14036780418460565,0.08842107400469407
29812,SC,0.12893358861066467,0.14036780418460565,0.08842107400469407
29813,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29816,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29817,SC,0.12879384557541393,0.13723497406295646,0.08281373111848339
29819,SC,0.11095074107492087,0.1303976935013148,0.04226989903644416
29821,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29822,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29824,SC,0.11534164568241873,0.1305405985809006,0.04960218561384863
29826,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29827,SC,0.1316586222474874,0.13830760834374764,0.09289721566039895
29828,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29829,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29831,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29832,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29834,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29835,SC,0.11534164568241873,0.1305405985809006,0.04960218561384863
29836,SC,0.12893358861066467,0.14036780418460565,0.08842107400469407
29838,SC,0.12504065153302993,0.13705273360649117,0.04708266543809044
29839,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29840,SC,0.12330379754708873,0.14009444349990774,0.03482447548410464
29841,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29842,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29843,SC,0.12893358861066467,0.14036780418460565,0.08842107400469407
29844,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29845,SC,0.12504065153302993,0.13705273360649117,0.04708266543809044
29846,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29847,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29848,SC,0.11534164568241873,0.1305405985809006,0.04960218561384863
29849,SC,0.12893358861066467,0.14036780418460565,0.08842107400469407
29850,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29851,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29853,SC,0.12879384557541393,0.13723497406295646,0.08281373111848339
29856,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29860,SC,0.12030104135162661,0.1375607367079296,0.07062399815713566
29861,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29899,SC,0.1345198718958366,0.13603672740361433,0.0
29901,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29902,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29903,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29904,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29905,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29906,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29907,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29909,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29910,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29911,SC,0.1316586222474874,0.13830760834374764,0.09289721566039895
29912,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29913,SC,0.11107389166739104,0.11747384339407807,0.08653608227014936
29914,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29915,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29916,SC,0.12695167832232038,0.13888232820066015,0.08813188853347231
29918,SC,0.12298035629624011,0.13273648392109647,0.0877927434265125
29920,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29921,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29922,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29923,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29924,SC,0.12695167832232038,0.13888232820066015,0.08813188853347231
29925,SC,0.11107389166739104,0.11747384339407807,0.08653608227014936
29926,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29927,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29928,SC,0.11107389166739104,0.11747384339407807,0.08653608227014936
29929,SC,0.13438365588431012,0.1362474125028897,0.09737335731610382
29931,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29932,SC,0.12298035629624011,0.13273648392109647,0.0877927434265125
29933,SC,0.11107389166739104,0.11747384339407807,0.08653608227014936
29934,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29935,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29936,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29938,SC,0.11107389166739104,0.11747384339407807,0.08653608227014936
29939,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29940,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29941,SC,0.11208772319834086,0.14415215959620115,0.06964895096820928
29943,SC,0.11158080743286594,0.1308130014951396,0.07809251661917932
29944,SC,0.12695167832232038,0.13888232820066015,0.08813188853347231
29945,SC,0.12695167832232038,0.13888232820066015,0.08813188853347231
30002,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30003,GA,0.12789260155665058,0.1278995530964035,0.0
30004,GA,0.0958881033378498,0.10831069357170571,0.06520798794721681
30005,GA,0.09564121484113883,0.10999518724956459,0.06235087917998454
30006,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30007,GA,0.09638188033127174,0.10494170621598796,0.07092220548168135
30008,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30009,GA,0.09564121484113883,0.10999518724956459,0.06235087917998454
30010,GA,0.12789260155665058,0.1278995530964035,0.0
30011,GA,0.09900854426569389,0.11171761860757234,0.06083815831979669
30012,GA,0.09695298006005394,0.10791384172504671,0.06291615715186477
30013,GA,0.09695298006005394,0.10791384172504671,0.06291615715186477
30014,GA,0.09936716128022978,0.10530037530591538,0.0629720413118998
30015,GA,0.11336381019919713,0.10902783876350224,0.06462488200302671
30016,GA,0.09259120920357117,0.10410186316408909,0.05932243819761065
30017,GA,0.09928558467136536,0.10922609583706532,0.07171012536665544
30018,GA,0.10569836859123828,0.1051684482738074,0.07226800996364041
30019,GA,0.10123848570754201,0.1095345618296507,0.0646481088677446
30021,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30022,GA,0.09564121484113883,0.10999518724956459,0.06235087917998454
30023,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30024,GA,0.09790903914977633,0.1073089000673535,0.06386130077179104
30025,GA,0.09695298006005394,0.10791384172504671,0.06291615715186477
30026,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30028,GA,0.10453179350604958,0.11060702365782833,0.04156725278665636
30029,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30030,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30031,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30032,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30033,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30034,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30035,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30036,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30037,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30038,GA,0.09258028579446179,0.10928653845066638,0.05824023074597695
30039,GA,0.10063538467778736,0.11333367989301038,0.06353109132391488
30040,GA,0.09564121484113883,0.10999518724956459,0.06235087917998454
30041,GA,0.09564121484113883,0.10999518724956459,0.06235087917998454
30042,GA,0.09342688156283538,0.1083006978593092,0.09289617486338797
30043,GA,0.09714799003140773,0.11057864502481796,0.07152416383432712
30044,GA,0.09714799003140773,0.11057864502481796,0.07152416383432712
30045,GA,0.09928558467136536,0.10922609583706532,0.07171012536665544
30046,GA,0.09714799003140773,0.11057864502481796,0.07152416383432712
30047,GA,0.10123848570754201,0.1095345618296507,0.0646481088677446
30048,GA,0.10569836859123828,0.1051684482738074,0.07226800996364041
30049,GA,0.09342688156283538,0.1083006978593092,0.09289617486338797
30052,GA,0.10123848570754201,0.1095345618296507,0.0646481088677446
30054,GA,0.10105568759483974,0.1081923409846606,0.06334333836465525
30055,GA,0.09586799905048794,0.10436850944151867,0.06255883113911809
30056,GA,0.09259120920357117,0.10410186316408909,0.05932243819761065
30058,GA,0.10063538467778736,0.11333367989301038,0.06353109132391488
30060,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30061,GA,0.1153680855796892,0.11823509174311927,0.0
30062,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30063,GA,0.1153680855796892,0.11823509174311927,0.0
30064,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30065,GA,0.1153680855796892,0.11823509174311927,0.0
30066,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30067,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30068,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30069,GA,0.1153680855796892,0.11823509174311927,0.0
30070,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30071,GA,0.10863656336267946,0.11711159677051607,0.04055877221319779
30072,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30074,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30075,GA,0.10075809889830964,0.11079179311455911,0.04890599096041261
30076,GA,0.09564121484113883,0.10999518724956459,0.06235087917998454
30077,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30078,GA,0.10063538467778736,0.11333367989301038,0.06353109132391488
30079,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30080,GA,0.10244078889176579,0.11489190315710689,0.041905459388623556
30081,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30082,GA,0.0959771405478041,0.11322030886410067,0.06285818908293533
30083,GA,0.10063538467778736,0.11333367989301038,0.06353109132391488
30084,GA,0.09900854426569389,0.11171761860757234,0.06083815831979669
30085,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30086,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30087,GA,0.10063538467778736,0.11333367989301038,0.06353109132391488
30088,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30090,GA,0.1153680855796892,0.11823509174311927,0.0
30091,GA,0.12789260155665058,0.1278995530964035,0.0
30092,GA,0.10639167707964274,0.11596330919851089,0.04156725278665636
30093,GA,0.10863656336267946,0.11711159677051607,0.04055877221319779
30094,GA,0.09258028579446179,0.10928653845066638,0.05824023074597695
30095,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30096,GA,0.09790903914977633,0.1073089000673535,0.06386130077179104
30097,GA,0.09790903914977633,0.1073089000673535,0.06386130077179104
30098,GA,0.0957100289179412,0.0984914629869158,0.06990758567577975
30099,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30101,GA,0.10789004425257334,0.11935375588052365,0.050121729717850755
30102,GA,0.11168826501828544,0.12102831248820639,0.03142909454146767
30103,GA,0.09848632637554625,0.11284304932562673,0.05999948661775247
30104,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30105,GA,0.09848632637554625,0.11284304932562673,0.05999948661775247
30106,GA,0.09969144962287697,0.11052436259060873,0.06682897295713434
30107,GA,0.10453179350604958,0.11060702365782833,0.04156725278665636
30108,GA,0.1059771619249471,0.12204301266570824,0.05925617017303013
30109,GA,0.11638192308555778,0.12258711381920312,0.06371816766187093
30110,GA,0.1059771619249471,0.12204301266570824,0.05925617017303013
30111,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30112,GA,0.11638192308555778,0.12258711381920312,0.06371816766187093
30113,GA,0.1059771619249471,0.12204301266570824,0.05925617017303013
30114,GA,0.10475574397715974,0.11275710473418572,0.041905459388623556
30115,GA,0.10249431521235511,0.10919069429736825,0.04890599096041261
30116,GA,0.10635813054097232,0.11640616512501378,0.06442762701719754
30117,GA,0.1059771619249471,0.12204301266570824,0.05925617017303013
30118,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30119,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30120,GA,0.10327914552281597,0.11234644133904066,0.06748074006461635
30121,GA,0.10894267580010375,0.1166648039932846,0.027397086342094666
30122,GA,0.10134623426867961,0.11331569077791911,0.06478235669486085
30123,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30124,GA,0.09557240076433644,0.12149891151221337,0.05479417268418933
30125,GA,0.1059771619249471,0.12204301266570824,0.05925617017303013
30126,GA,0.0959771405478041,0.11322030886410067,0.06285818908293533
