zip,lat,lon,area,wealth,res_rate
8816,40.4333407,-74.41152459999998,565369.8859825619,34348.071838956326,0.09540100442832987
57401,45.4742195,-98.49285859999999,565307.3574782028,15902.483051129368,0.10303562116415876
44512,41.0326881,-80.66598420000003,565292.08,16621.065128979782,0.09094242713912004
98103,47.66000870000001,-122.3425575,565220.2883970495,31169.42131515323,0.09077124140062194
64836,37.19818679999999,-94.2948884,565008.1623071767,12333.75208855472,0.11597232218329845
78665,30.546423600000004,-97.6222665,564872.9242119386,20940.3173822426,0.1040075295982563
92648,33.6781963,-118.0127534,564872.9242119386,34099.60696868725,0.12503858675468665
44515,41.09983270000001,-80.75469799999998,564628.66,15357.286681552978,0.09094242713912004
72143,35.2244528,-91.7344155,564554.7350771296,11697.968722454434,0.10018207059517507
34990,27.1458025,-80.34359079999999,564463.0315224683,21906.308838921574,0.10653772465040548
46037,39.96167979999999,-85.9406745,564405.1374916162,30915.10517957148,0.10257499563447184
92262,33.861343299999994,-116.5727815,564231.4553990612,13415.881928263112,0.13695023269969595
28214,35.28332929999999,-80.9760556,564023.9637826964,16187.730336107832,0.10814905906677393
14043,42.9007932,-78.70793809999998,563936.4,17379.473809716274,0.08748942059184114
37110,35.6214097,-85.7256372,563898.450704225,10304.179596861057,0.08175247427369021
85282,33.3897576,-111.9343636,563806.7471495643,15333.844691910994,0.1145613318923178
16601,40.5203157,-78.45245909999998,563753.4875922195,12655.721789193976,0.11169298484408688
60062,42.1272261,-87.84515270000001,563729.4030851773,43199.58746494392,0.09615072292925614
90241,33.9372725,-118.12982340000002,563683.97,15722.201018891956,0.12503858675468665
60439,41.67294860000001,-87.962884,563430.23,29766.95344474017,0.09615072292925614
65804,37.1565149,-93.2483058,563015.680751173,16476.81340180973,0.0905548928667686
95240,38.1484821,-121.1022942,562952.6961770619,11305.907190706352,0.15254834622144753
65401,37.8387943,-91.714958,562812.8236083158,11006.976963221443,0.09882101710168194
21222,39.2632524,-76.4910093,562242.29,15173.541999784893,0.09509180845091172
76542,31.0089127,-97.7199454,562224.1582830318,13059.881449094317,0.09989456311706467
70002,30.0144158,-90.1635442,562067.1799999999,19041.041527623285,0.08953018063378321
49441,43.21238779999999,-86.317392,561968.4976525814,15568.75,0.07321496614678936
85730,32.1772542,-110.7956878,561698.0214621065,14671.127573519816,0.11507082210781758
19382,39.92023320000001,-75.64408420000002,561616.0429242124,32215.308200351225,0.10017856201784678
30265,33.3931572,-84.7106567,561490.5298457417,21663.681077160785,0.10954646987489076
79915,31.7428594,-106.3758145,561199.8299999997,7894.9452530144545,0.1128365028254346
68135,41.204181,-96.2057449,561122.7999999998,30198.288231884057,0.10689680801077307
63017,38.6633659,-90.5771493,561003.2930918842,36474.37504219918,0.10046659040496796
61761,40.5183163,-88.9701082,560458.1623071765,14761.9965014467,0.09713903658735996
60030,42.3279674,-88.0411993,560424.3527833662,28650.90229088085,0.09615072292925614
52001,42.5292381,-90.6962853,560168.6921529173,13347.884464827554,0.13143938940222175
65109,38.5686223,-92.2433487,560086.7136150228,18077.029430296665,0.10678551075646596
41017,39.037887100000006,-84.5536678,560023.7290409122,27177.898228043145,0.0988019961078471
28054,35.2528422,-81.1526976,559946.3849765257,13091.904135649296,0.11481149553312305
32211,30.3378989,-81.5925427,559837.16,12927.0098685289,0.1172611778342229
84095,40.549899,-111.9880199,559695.8148893361,21128.74637107938,0.11487305083892732
92020,32.79632220000001,-116.9675814,559584.6613011407,14373.45141689892,0.13783311652336278
77493,29.8684561,-95.8353837,559116.8745808178,21194.15109937673,0.09830657679499244
32312,30.6301452,-84.2278796,559092.7900737758,29487.52835043459,0.12286445907963085
78006,29.9173682,-98.704075,559025.1710261565,28289.89338848973,0.10790880005874608
75071,33.250526300000004,-96.6317461,558889.9329309191,22425.404294818512,0.1139726279166153
92021,32.832435100000005,-116.8792553,558870.9389671362,15230.442967357229,0.13783311652336278
49221,41.8851765,-84.05902900000002,558716.2508383627,12325.898910675382,0.10222902561224008
40214,38.1459555,-85.77691639999998,558713.8400000001,12986.728356627144,0.10438305514058634
21157,39.554861,-76.9873477,558590.7377598927,22362.260861321778,0.08218097162315861
28105,35.1105564,-80.7103532,558586.1032863851,22714.411281766283,0.11216499622693
7726,40.2800274,-74.34701700000002,558431.8712273642,34558.477039616075,0.08642515225893008
60641,41.9472058,-87.74680710000001,558339.54,14853.050221174106,0.09615072292925614
32504,30.486294399999995,-87.19213599999998,558110.36,18358.547782286278,0.13688401341213807
11566,40.6488134,-73.5535234,557939.5439302478,37209.50986665157,0.13747663018436354
48602,43.4304646,-83.96384259999998,557712.6022803485,10250.849330987085,0.07321496614678936
8081,39.7236859,-74.9793243,557693.6083165662,22832.2339639052,0.12527523519821315
77521,29.8120015,-94.9558696,557678.7927565391,17254.811541802166,0.09830657679499244
47302,40.1145913,-85.37562489999998,557601.4486921531,10445.661351116263,0.1130689243454081
95678,38.7637052,-121.2912463,557534.2857142852,20341.36795979802,0.14334534269373675
29440,33.3809044,-79.33528989999998,557524.5606975183,10859.09361059398,0.1218813258909854
95610,38.6977447,-121.2740813,557500.4761904762,15051.110992819444,0.14334534269373675
54601,43.80416470000001,-91.1544963,557495.3856472172,14880.39105555781,0.13611633502985354
65775,36.7242055,-91.8708613,557297.6190476193,10339.143327444996,0.0971782761967781
32209,30.36173479999999,-81.69663059999998,557145.4599999997,8112.172977700044,0.1172611778342229
14624,43.12067370000001,-77.73376280000002,557080.402414487,20021.102242671368,0.09980277381835624
98801,47.3821918,-120.3761228,556974.3393695513,14438.590501988921,0.03095031034923108
94551,37.7537708,-121.7879244,556704.319248826,28138.92985596875,0.14084994866818065
51503,41.2567691,-95.7721204,556443.5680751174,18791.90372773257,0.0975389842511166
70433,30.4587407,-90.1307797,556385.6740442658,20624.104230238012,0.09822069264043863
76901,31.4801134,-100.64217990000002,556370.8584842384,13615.484679466555,0.12271416202311508
34221,27.6072268,-82.5402275,556318.0549966461,12691.079301518108,0.11077358785320318
94534,38.2672631,-122.1064668,556299.061032864,28264.770348198595,0.14084994866818065
17011,40.2257178,-76.9297354,556167.34,20932.24752790146,0.09486252231154976
46219,39.7803581,-86.04276259999997,556096.4300000003,14401.187474211609,0.09501836580398522
54115,44.40193499999999,-88.0705319,555951.2407780014,23188.32170090825,0.14481192322149766
37803,35.6567552,-83.99558789999998,555845.177733065,17355.209264873058,0.0758166252791789
49424,42.8564729,-86.11410450000002,555811.3682092557,18257.734115281502,0.09955263790708717
49203,42.2085364,-84.406761,555681.2206572769,13294.514524555903,0.07321496614678936
98026,47.8369467,-122.3390639,555102.2803487588,23993.458032905542,0.0921749806628529
94062,37.41089270000001,-122.2880726,554697.0221327968,55278.65616787757,0.14084994866818065
95928,39.703129,-121.8334868,554576.1435278335,12215.29470570513,0.14084994866818065
90720,33.7976003,-118.0712981,553987.53,29347.095949611514,0.12503858675468665
33018,25.9231399,-80.3992652,553924.9496981896,13803.104950452107,0.10653772465040548
32810,28.6235111,-81.4246931,553881.35,13977.944737659109,0.12211416861450965
79423,33.4258874,-101.866362,553269.1213950366,18256.345323295227,0.10295809315947073
60477,41.5699614,-87.78617109999998,553220.4963112004,25559.91538481696,0.09615072292925614
34243,27.4081935,-82.52940650000002,553013.0046948361,15837.96580509286,0.10653772465040548
91801,34.0837958,-118.1181199,552858.8999999998,16550.080800227548,0.13463911190052275
86406,34.4373193,-114.0963705,552843.9570757878,10869.265118040652,0.1165609341466204
95688,38.4087013,-122.0155491,552839.3226022797,22231.159574158642,0.14084994866818065
32566,30.46777519999999,-86.8822445,552482.2334004019,16743.3979685783,0.12753980763103598
33624,28.0899262,-82.5239953,552158.9537223341,20536.36124088956,0.11500945105600087
85051,33.565158700000005,-112.1370601,552057.525150905,11515.255801857586,0.11594979464595295
44903,40.8278706,-82.52940650000002,552043.6217303822,15557.545504257481,0.1067430209056758
8854,40.554887,-74.4642861,551941.7370892022,23694.2174728829,0.10437685659772966
53081,43.7013054,-87.7271123,551864.8490945675,15457.075703123188,0.129146874494924
33009,25.9823108,-80.1484407,551453.51,12087.703210391197,0.10653772465040548
33133,25.7307897,-80.2377078,551364.32,32660.12591618117,0.10653772465040548
18017,40.659437,-75.3995089,551318.59,21311.6711763296,0.09486252231154976
90501,33.8291867,-118.3169714,551267.8300000001,18730.778415933302,0.13463911190052275
23234,37.4664427,-77.46283249999998,551077.9610999331,13087.834352974016,0.05527513117333998
19702,39.6203775,-75.74877790000002,551077.9610999331,21239.05084876394,0.09289190935444074
33179,25.9502474,-80.1930859,551047.6900000001,15067.449216103745,0.10653772465040548
78221,29.2982317,-98.4952228,550967.263581489,9272.903556543484,0.10663021989030452
27858,35.53719990000001,-77.32095550000003,550706.5124077799,13914.703662537424,0.11862748358371444
98290,47.957735,-122.0058344,550426.7672702883,22335.488353610082,0.09357871992508388
53151,42.9746138,-88.099845,550125.2300000001,28139.365429705816,0.15493800754426287
70737,30.224947,-90.9247501,550093.7625754528,17850.78024480501,0.0942619037467068
33611,27.890814,-82.50234640000002,549991.72,25188.51370513604,0.11500945105600087
33144,25.7621935,-80.3129541,549489.9499999997,11523.376798126605,0.10653772465040548
60639,41.9225138,-87.75172950000002,549442.1499999999,10146.551207318018,0.09615072292925614
95822,38.5128714,-121.4970294,549328.26,13771.431742508325,0.13887420894136468
77354,30.2001196,-95.624767,549263.7961099931,23611.142511997357,0.11176999845468807
76513,31.0673097,-97.5030669,549162.8236083167,16338.83735221819,0.09989456311706467
34135,26.358274800000004,-81.7458845,549157.7330650572,15386.399222832642,0.10815345035338923
89108,36.2030945,-115.22448529999998,549026.16,13507.67933488299,0.06588492351094813
49009,42.29561090000001,-85.6639168,548834.4533869886,21217.91303526746,0.10222902561224008
30701,34.5156085,-84.9609464,548617.2367538564,11907.337303073427,0.11276396669906885
89121,36.1165487,-115.0881146,548566.35,13272.898324388418,0.06588492351094813
91702,34.2667473,-117.8545867,548544.9832327293,13102.248538648357,0.12780108629675105
1844,42.7276358,-71.20426189999998,548188.3501006033,21632.324514804543,0.1392297116003386
83642,43.5644359,-116.4034565,548029.0274983229,17834.96552096844,0.10295837110571514
33773,27.8780347,-82.7535929,547840.6600000003,17306.32901462023,0.13172095002078318
15108,40.491695,-80.19866490000003,547557.7200000001,23885.52436928748,0.09260252255389803
46123,39.7716518,-86.4086061,547425.5466130112,25002.488946274487,0.11645256451029433
39209,32.4124147,-90.2901815,547425.5466130112,8476.061552486748,0.09989316718664053
95207,37.99837479999999,-121.3198491,546915.4899999999,11588.859001355157,0.14084994866818065
94066,37.6210696,-122.4297369,546846.6063044936,24890.43386822271,0.14084994866818065
97230,45.55078889999999,-122.5057403,546808.1623071763,12430.333442342524,0.05773856246981358
95209,38.0521138,-121.34844479999998,546754.9027498318,16995.778059157212,0.14084994866818065
40509,37.99236060000001,-84.375233,546735.9087860493,22855.41218637993,0.10338858143747748
93105,34.4402467,-119.7289889,546605.7612340708,22567.70562159984,0.13294426771143364
23666,37.0538822,-76.39845369999998,546393.3,16888.506211741093,0.05527513117333998
29349,35.0648849,-82.06250519999998,546340.3755868542,14797.929536327129,0.12726290426394524
71203,32.5662435,-92.02731899999999,546340.3755868542,12611.850532273278,0.0874764851233119
92019,32.7751095,-116.8556955,546147.2434607642,19701.640851683176,0.13783311652336278
27407,36.0175027,-79.8632834,545510.4091213944,15072.684983348467,0.1061956694439708
44004,41.84662160000001,-80.78794070000002,545495.5935613684,12120.807426468391,0.09287896814975223
82009,41.3361875,-104.9388853,545476.1435278342,22486.38996309497,0.14093905963410214
63011,38.6044507,-90.5588787,545461.7840375585,27820.00437450133,0.11342645676475036
77901,28.80663839999999,-96.9960925,545442.3340040246,11622.92365456821,0.10736249051718738
53711,43.00783089999999,-89.3321823,545384.8960429245,26053.38110129461,0.1504976307548469
30028,34.2715821,-84.1962563,545341.3615023474,17454.606482733747,0.11060702365782832
23452,36.84973400000001,-76.097201,545312.92,19569.892634985918,0.05527513117333998
46614,41.60092570000001,-86.2767995,545225.5734406438,17891.33118046867,0.1167850262980774
91780,34.0982956,-118.05959070000002,545164.38,18826.654899219386,0.12503858675468665
71106,32.3803257,-93.7333537,545056.72,20106.13391164474,0.09763681630792763
8302,39.4280941,-75.27123929999998,544974.5472837022,12596.596624850657,0.12527523519821315
29526,33.879670000000004,-78.97407249999998,544878.2092555332,10722.851792073374,0.1343898423292194
53105,42.6557003,-88.28504199999998,544757.3306505696,20051.892831479894,0.14204244101959346
85629,31.9754706,-111.022196,544545.2045606974,17635.740198574338,0.12275021725056935
23111,37.6032972,-77.2635038,544294.1784037558,22060.015757741847,0.07798244577004199
34683,28.091035700000006,-82.76168220000002,544260.3688799457,21756.00364589996,0.13172095002078318
79072,34.1636756,-101.7523854,544202.4748490945,9770.297341328991,0.11908197059595962
27127,36.00973720000001,-80.28787940000002,544004.708249497,15208.844601324035,0.10814905906677393
37659,36.3091869,-82.49693309999998,543937.0892018778,16259.683849918436,0.08935752300059514
88240,32.67026060000001,-103.4049445,543888.9201877933,13648.566475544429,0.08659491365732767
90022,34.02381870000001,-118.153228,543852.49,9273.503192962087,0.12503858675468665
96001,40.5441948,-122.4617007,543739.3226022802,13877.16999852355,0.14943381449451745
98133,47.7393027,-122.3435336,543695.7880617037,19580.023611266974,0.0921749806628529
84118,40.6479987,-112.00590520000002,543628.1690140846,14860.799897503477,0.11487305083892732
21784,39.3919764,-76.9873477,543618.4439973171,28748.350913260063,0.08218097162315861
15401,39.916922,-79.7624177,543618.4439973171,12877.257495044598,0.07124707235939044
90712,33.849316200000004,-118.153228,543600.1700000003,23548.606019238705,0.12503858675468665
27520,35.5981967,-78.45245909999998,543502.6559356137,17678.891740242594,0.12733680892060098
32208,30.3893011,-81.68020539999998,543171.97,11037.398264192496,0.1172611778342229
55060,44.0888533,-93.2181477,542938.5311871221,19060.767078274705,0.1230070128180869
38125,35.0276125,-89.78491269999998,542827.3775989275,22302.681825726144,0.07361393664047376
85745,32.26256560000001,-111.1175767,542750.4896042919,16233.85777981949,0.12275021725056935
8723,40.0508979,-74.1357407,542725.949027499,20980.27710881452,0.08642515225893008
32309,30.5547139,-84.0801613,542663.4205231381,23888.209854438144,0.1388063874962415
46368,41.596455,-87.1722037,542600.4359490278,18452.434209506093,0.12903506389411978
46383,41.4613036,-86.96240859999996,542561.9919517102,19676.74238415602,0.12849172155709027
92679,33.5941759,-117.5730639,542330.4158283037,47422.01861335132,0.13143585163902471
63368,38.7450528,-90.724773,542330.4158283037,24446.966674354244,0.10046659040496796
35806,34.76242939999999,-86.6913222,542171.72,23690.9771516015,0.04789788641705032
39110,32.5145763,-90.1307797,542089.1146881288,28460.473757020718,0.09989316718664053
64850,36.852261,-94.3770704,542055.3051643193,11235.402318912851,0.11855778781158792
30038,33.6686489,-84.13295950000001,542045.5801475518,15054.99777079473,0.10928653845066638
86001,35.3605853,-111.76146609999998,542007.1361502347,15852.175936825584,0.12632536719474974
8873,40.4933734,-74.5228916,541929.7920858482,28037.59982772781,0.10437685659772966
48911,42.6663024,-84.5536678,541729.13,12857.86614644362,0.09797912227392197
27616,35.8774409,-78.5547283,541380.026827632,17253.46800964676,0.1178033705807759
95307,37.5350396,-120.9646866,541346.2173038229,11779.40055668608,0.16987441947969112
98226,48.7959658,-122.4523385,541312.4077800132,16585.217727658546,0.0521961635278473
32578,30.5013778,-86.39847929999998,541259.148222669,20232.40344758868,0.12753980763103598
30331,33.69856499999999,-84.54318669999998,541254.16,13924.362443154507,0.12066746334122525
8360,39.4787827,-75.03775019999998,541138.7256874582,14516.345311959405,0.13134156125483806
67846,38.0792424,-100.7097867,541138.7256874578,14559.445661206079,0.11933534009853446
65536,37.73641129999999,-92.6586401,541138.7256874578,10910.666516589321,0.0967177501667542
24018,37.1967674,-80.03113640000002,540752.4614352782,25755.98869126043,0.0766755846319984
47274,38.95721939999999,-85.8895551,540709.3829644537,16428.9414668057,0.1233113296373521
85297,33.2774819,-111.7316557,540588.5043594902,21421.380369917344,0.1145613318923178
43065,40.1742648,-83.0898194,540554.6948356807,36236.76291182608,0.1108452150806175
44129,41.3886412,-81.72947020000002,540434.2723004697,16306.4942591956,0.10603912160844703
94804,37.9158152,-122.3390936,540366.6532528506,15135.277626494462,0.14084994866818065
32207,30.2949194,-81.63638689999998,540082.18,20387.71317480334,0.1172611778342229
90016,34.02551879999999,-118.3520389,539469.5,11986.65163038911,0.15384016219219504
73069,35.25859570000001,-97.4705935,539333.8296445343,12934.055578788892,0.09966131275640516
70816,30.4259968,-91.0251068,539208.3165660634,16749.267004676574,0.0942619037467068
60101,41.9320859,-88.00205890000002,539104.68,17309.627214397096,0.09615072292925614
27205,35.61897620000001,-79.87448359999998,538981.8309859154,13969.548741570326,0.11443328657150813
40511,38.1248882,-84.5012435,538784.0643863179,15029.430876155733,0.10159673616699254
30214,33.473501,-84.5012435,538726.1703554657,16679.209144675406,0.11175346979052372
76210,33.136222100000005,-97.0821162,538653.4607645873,22311.21329254728,0.10376530874215777
95301,37.3178131,-120.6429991,538600.6572769952,11730.678364308256,0.14710586991782704
95472,38.4067427,-122.8761309,538566.8477531858,17471.245832596,0.14084994866818065
50501,42.5136902,-94.19234000000002,538562.2132796781,14202.111218103033,0.1089092269876149
28677,35.7678029,-80.92077370000001,538253.2930918846,12862.33023679417,0.1123905980831518
37814,36.2396396,-83.3254958,538161.5895372232,12873.905294669046,0.07835918295909464
22554,38.44666309999999,-77.355413,538097.1200000001,25759.603598701982,0.0790287877925777
90049,34.0963058,-118.4980744,538094.84,59861.40736147906,0.15384016219219504
78640,29.9966514,-97.8068851,538079.6109993292,15723.494086697398,0.10955248289489627
77338,29.9956304,-95.27889259999999,538055.5264922866,14623.058873745249,0.11176999845468807
28734,35.170537200000005,-83.46435509999998,537896.2038900068,9600.98298816568,0.08463042299408204
64055,39.0608919,-94.4079213,537796.36,16600.429145253707,0.13335635325675593
8807,40.5971482,-74.6283316,537539.1146881285,38596.895106920885,0.09540100442832987
97477,44.059912,-123.0179348,537476.5861837689,11702.983348700982,0.08924398839383213
69101,41.2169959,-100.7548851,537466.861167002,15784.563402889244,0.11221143343224882
87401,36.7471661,-108.214028,537129.221998659,14173.581621411442,0.1105063572566559
21921,39.6261313,-75.8766333,537071.3279678071,18574.090440961525,0.10089642221023842
85614,31.8179465,-110.9268201,537023.1589537222,7241.537382964147,0.11643033660780047
21228,39.2724771,-76.745195,536988.8933601611,22955.929146436305,0.09509180845091172
95356,37.7208684,-121.0220422,536955.0838363515,20698.59780710266,0.15375515233543444
73071,35.24074010000001,-97.4056928,536912.0053655265,13828.377516275776,0.11037767411801408
39759,33.47765890000001,-88.8263006,536839.7518443997,10667.282226655268,0.08651096048588887
63385,38.8069481,-90.85798179999999,536829.5707578805,21440.822909090908,0.10046659040496796
60007,42.01136169999999,-88.00205890000002,536806.34,25908.272678888232,0.09615072292925614
38501,36.2452673,-85.54062090000002,536796.2173038222,10778.108076430342,0.06910507563289492
71730,33.1872424,-92.5792482,536627.1696847753,15175.054170676432,0.10750898188049077
93314,35.382088,-119.2088303,536579.0006706909,25122.278301254857,0.14084994866818065
27893,35.6733387,-77.9053182,536579.0006706909,10127.7139944113,0.12540730763939614
32822,28.4750405,-81.28491690000001,536573.9101274312,11658.378811593655,0.12211416861450965
98118,47.5412021,-122.2675625,536385.868544601,19186.148838080084,0.06505452281877218
89110,36.1678611,-115.0406679,536148.7200000001,13327.762979970139,0.06588492351094813
72764,36.1731365,-94.0491077,535946.8008048289,11345.170097551265,0.09265621435073622
20176,39.2079214,-77.53901270000001,535733.3700000001,35286.053713499336,0.0790287877925777
17042,40.2927633,-76.38687970000002,535580.4426559354,17896.580831066705,0.09309434767221544
85382,33.6513368,-112.2443628,535551.2676056337,18185.37998714589,0.12264054380846552
85143,33.1945063,-111.4514369,534914.4332662643,1370.5448522061974,0.11594979464595295
34652,28.2356313,-82.7455027,534880.6237424548,11432.606700625336,0.13172095002078318
92026,33.2156978,-117.1147095,534831.9986586182,17118.29314010057,0.13783311652336278
11590,40.7452159,-73.5711912,534779.1951710263,22211.320398531727,0.14582633804894596
32073,30.1643797,-81.7458845,534755.110663984,17534.84994861254,0.11863236779763045
29910,32.2299039,-80.8765205,534687.4916163648,17260.62301937916,0.1308130014951396
97217,45.59087340000001,-122.6931698,534387.0,18583.571378586425,0.05773856246981358
85009,33.4438042,-112.1310986,534364.2119382966,6366.059881949734,0.12264054380846552
44039,41.3842511,-82.0189155,534349.8524480215,20914.923214829352,0.09191069764443613
45036,39.445842,-84.20679919999998,534248.4238765924,18821.252879692838,0.09186190497126816
42141,36.9289778,-85.971322,534248.4238765924,12112.638208837196,0.0827496580487021
61604,40.70014159999999,-89.6581073,534224.33936955,13986.071254779285,0.0784887818912093
30045,33.92551829999999,-83.9214896,534166.445338699,28822.91413289925,0.10922609583706533
98092,47.29401439999999,-122.134133,534098.82629108,22611.888261000604,0.0521961635278473
70068,30.088798200000006,-90.4691097,534098.8262910796,16759.699744875514,0.08780688931602769
27530,35.3895955,-78.08801290000002,534074.7417840373,11339.630879676943,0.110475392296332
2536,41.6068703,-70.5621902,533871.8846411803,18222.918653934536,0.15173600252269373
95361,37.8189573,-120.8498944,533804.7216633129,17416.92170199304,0.15375515233543444
93534,34.6946278,-118.1473771,533669.483568075,10578.16372232531,0.12503858675468665
35802,34.6701872,-86.55016540000003,533469.8300000001,24502.064093534304,0.04789788641705032
18104,40.5977756,-75.5393155,533437.907444668,23639.94950966787,0.09486252231154976
98117,47.6913332,-122.3824321,533360.5633802813,30368.86995058186,0.09077124140062194
48192,42.204837,-83.15953999999998,533162.796780684,17406.2989220724,0.11791913217049108
11793,40.6814503,-73.50640200000002,533138.7122736417,31881.9933122794,0.14582633804894596
80501,40.1733277,-105.1142011,532994.2052313883,27585.31859011665,0.11263299752376894
48150,42.3691884,-83.36825390000001,532940.9456740442,20842.6082132193,0.1042913244483434
32725,28.8887495,-81.2408689,532940.9456740442,13271.14172141187,0.11912933733559433
61701,40.477779,-88.9892448,532767.2635814884,15914.778368647,0.0784887818912093
95351,37.6183927,-120.9933678,532670.93,7928.062551121443,0.16987441947969112
71854,33.444928000000004,-93.88589549999999,532607.9409792087,12526.694384982713,0.09727907323155399
60193,42.0130165,-88.099845,532540.3219315895,25613.996274369703,0.09615072292925614
33706,27.7286699,-82.74010870000002,532535.4400000001,20938.71152757688,0.13172095002078318
23832,37.3976686,-77.5963271,532472.7028839705,23602.12270665995,0.08401303366671904
33774,27.8847538,-82.82636149999998,532442.45,14831.935693315269,0.13172095002078318
47401,39.07935579999999,-86.438974,532390.724346076,17844.194118651092,0.14338236000885088
75904,31.3321055,-94.8313257,532236.4922870557,12890.946594518291,0.1149720660138184
91764,34.073986600000005,-117.6141457,531932.6626425219,11398.742613615354,0.12503858675468665
10940,41.4334745,-74.4760088,531898.8531187122,17150.0294931637,0.15737140414653733
91767,34.083685100000004,-117.74320149999998,531874.7686116699,12036.091391362237,0.12503858675468665
20147,39.047958,-77.4816693,531515.4,37083.692988943534,0.05527513117333998
60543,41.658687,-88.314212,531454.6948356807,25397.15576944352,0.09615072292925614
40229,38.099271,-85.6537627,531213.3936955064,14988.413518940628,0.09876882131484288
97330,44.6385045,-123.2929399,531117.0556673378,16473.36082175926,0.06890401819010128
78211,29.345535100000006,-98.5666077,531093.14,7923.995429501629,0.10663021989030452
78242,29.3542229,-98.61057029999999,531058.5799999997,7749.936008918618,0.10663021989030452
91754,34.0472318,-118.1415261,530778.3899999999,17110.293506810824,0.13463911190052275
60137,41.853696,-88.0607565,530663.6284372904,37669.87588943262,0.09615072292925614
33705,27.7346248,-82.6321376,530644.2699999999,12978.08454700208,0.13172095002078318
60643,41.67737750000001,-87.6538017,530638.53,18400.250600576554,0.09615072292925614
79720,32.2875944,-101.4339148,530181.0261569418,10732.84494649227,0.11952482863833118
90018,34.0309972,-118.319894,530165.3999999999,9748.53518556074,0.15384016219219504
92507,33.9734553,-117.3263893,530113.4071093224,10254.484655701528,0.14252103515431574
75013,33.112801899999994,-96.6958939,530055.5130784711,38382.80835008404,0.1139726279166153
85048,33.2909097,-112.03571370000002,530055.5130784711,32885.331250560565,0.11594979464595295
44514,40.9890605,-80.62159100000002,530004.36,21424.669143823423,0.09094242713912004
28079,35.1019648,-80.5993854,529983.259557344,19057.206166546795,0.11216499622693
44224,41.1729114,-81.4388858,529954.0845070424,22607.733777295958,0.09673543589855477
37086,36.0290209,-86.55016540000003,529741.5023474175,15579.378288325452,0.06954376175443412
34231,27.2612782,-82.5131717,529640.5298457411,14390.639883705564,0.10653772465040548
55987,43.9888981,-91.6566377,529568.276324614,14055.93746667041,0.12863688499187564
95037,37.2187714,-121.5826642,529476.5727699527,29003.201737642336,0.14084994866818065
22193,38.6418278,-77.34392829999999,529401.75,22800.736553178085,0.0790287877925777
51501,41.2208559,-95.8881542,529337.7,12941.463847935378,0.0975389842511166
95008,37.2770029,-121.9529992,529263.9906103289,30810.361290322584,0.14084994866818065
90247,33.8863314,-118.29358909999998,529068.8900000001,13772.307873733867,0.13463911190052275
44266,41.1637316,-81.18577359999998,529051.8645204562,15403.890980018465,0.09094242713912004
85713,32.1922127,-110.9923904,528742.944332663,8058.742816693585,0.11507082210781758
95926,39.7461315,-121.84487450000002,528578.9872568741,11099.158489065609,0.14084994866818065
60060,42.2785596,-88.03141740000002,528574.3527833669,25814.328349780848,0.09615072292925614
30120,34.1577811,-84.87763919999998,528497.0087189807,15319.71967966391,0.11234644133904066
83854,47.7318837,-116.9745742,528048.2159624412,13479.707155322862,0.08652679706605626
34209,27.507373200000004,-82.63754019999998,527836.0898725687,16483.29494593915,0.10653772465040548
44483,41.2629796,-80.7990185,527781.8899999999,11813.267361378144,0.09094242713912004
78749,30.2175453,-97.8558357,527758.745808182,26557.014688379917,0.10763328159094136
50613,42.5629855,-92.49999179999999,527710.5767940975,17001.224263043943,0.11786578930511205
98902,46.5926188,-120.53634309999998,527710.5767940975,10815.031885497172,0.08859027992942453
46131,39.4810288,-86.0325629,527628.5982562037,16285.64782832839,0.123622064399173
77630,30.0798014,-93.8451731,527401.6566063046,14433.205702343634,0.09830657679499244
97222,45.4485068,-122.628611,527401.6566063043,15461.492581263044,0.05773856246981358
94510,38.1153501,-122.1064668,527261.3279678067,30194.669927643237,0.14084994866818065
80525,40.5417839,-105.044052,527194.1649899398,21556.041306098847,0.1099763536786988
94303,37.4530553,-122.1178261,527164.9899396377,27354.80464952603,0.1339559482876446
47630,37.9701535,-87.3612205,527063.5613682092,24137.82799291172,0.1481954897367746
48307,42.66789139999999,-83.13273319999998,527044.5674044265,25555.04510623897,0.1042913244483434
92337,34.0482749,-117.4438924,527044.5674044265,14561.582155407012,0.12503858675468665
40502,38.013412,-84.485507,526617.7300000001,24713.557392352872,0.09611158491457944
91304,34.2249609,-118.65564779999998,526456.358148893,17813.666898926956,0.13463911190052275
33880,27.9956037,-81.78963809999998,526359.5640509722,11163.31118048574,0.12004924826168832
62234,38.6844314,-89.97201329999999,526181.2474849094,17975.314448100507,0.0784887818912093
72032,35.0819701,-92.3616203,526137.2568745803,12729.633604784323,0.08477094489570962
34472,29.1080163,-81.97529949999998,525539.3226022803,10694.812268946396,0.1276817157299975
89149,36.2684007,-115.2956118,525177.5989268946,22798.79334039752,0.06588492351094813
48111,42.1894357,-83.4856913,525177.5989268946,18324.912650958333,0.1042913244483434
75006,32.9678449,-96.8887202,525032.6358148893,17972.69823570011,0.1139726279166153
91605,34.208195,-118.3987842,524945.46,10737.864153488455,0.15599391807291593
35803,34.615214200000004,-86.5602614,524926.5727699528,24535.297239998432,0.07787456086075954
19380,39.98627700000001,-75.6091696,524844.594232059,31624.05907053741,0.10017856201784678
30815,33.296831,-82.06250519999998,524752.8906773974,12829.916927346116,0.12378072094696255
